hash,author,date,repo,subject,project,confidence,automated
2928648fd096b3fa75943523cec3724b26f37dd0,Ruben van der Linde,2025-10-03T10:56:13+02:00,softwarecatalog,Workflow fix,14283/119/02,low,false
b8847df7e33ef766c019650dd2c38c482a691d5e,GitHub Action,2025-10-03T08:51:34+00:00,softwarecatalog,Bump version to 0.1.89,14283/119/02,low,true
0bdef2d02fca440458b8a580bff9624f7191e181,Ruben van der Linde,2025-10-03T10:51:24+02:00,softwarecatalog,Merge pull request #102 from ConductionNL/development,14283/119/02,low,true
c5fd6fb4a5b2a429640a1e0054dea30883e6d276,Ruben van der Linde,2025-10-03T10:46:01+02:00,softwarecatalog,feat(dashboard): add Dutch translations and improve organization management info,14283/120/01,high,false
e4d4e4888ec33dd97f8b3a31d9b9018aface88cf,GitHub Action,2025-10-01T07:08:55+00:00,softwarecatalog,Bump version to 0.1.88,14283/119/02,low,true
08b6fc91f64d3bdce95673489677e5bce048a431,Ruben van der Linde,2025-10-01T09:08:41+02:00,softwarecatalog,Merge pull request #101 from ConductionNL/development,14283/119/02,low,true
48cc8b024c9683dabd8778011a710032ddc389c8,Ruben van der Linde,2025-10-01T09:05:45+02:00,softwarecatalog,chore: update max Nextcloud version to 32,14283/119/02,low,false
27a39e8fb10415f9df0371a029304f5ebb1ba317,GitHub Action,2025-09-30T01:40:21+00:00,softwarecatalog,Bump version to 0.1.87,14283/119/02,low,true
008801fe03be3e256fde6746b8d59eed1276544f,Ruben van der Linde,2025-09-30T03:40:11+02:00,softwarecatalog,Merge pull request #100 from ConductionNL/development,14283/119/02,low,true
e3c58585e4011979c77a1c1387bedcf306810684,Ruben van der Linde,2025-09-30T03:14:18+02:00,softwarecatalog,feat: add Nextcloud 32 support,14283/119/01,medium,false
68fe6659f8bbc289f9fbbeb46c8c0ded19ef44cf,Ruben van der Linde,2025-09-29T22:36:14+02:00,softwarecatalog,Merge pull request #99 from ConductionNL/feature/documentation-improvements,14283/119/02,low,true
8f11dc52a0932358ac8108f42c9b58ca8d60fe7d,Ruben van der Linde,2025-09-29T21:28:40+02:00,softwarecatalog,feat(schemas): set all software catalog register schemas to searchable=true,14283/119/02,high,false
afe71c3a23b26cec08ef3f75161abeb5dc8ba772,Ruben van der Linde,2025-09-29T11:57:09+02:00,softwarecatalog,Merge pull request #98 from ConductionNL/feature/documentation-improvements,14283/119/02,low,true
db415c229b72b5769de74f2b5df15f2168f7542d,Ruben van der Linde,2025-09-29T11:55:49+02:00,softwarecatalog,docs: enhance README with organization management and API integration features,14283/120/01,high,false
20e18477b43838c001360382899199835bb43c96,Ruben van der Linde,2025-09-29T11:48:37+02:00,softwarecatalog,feat: enhance organization synchronization and API improvements,14283/119/02,high,false
d0a2880ba086fa4a4a845a4e4e1dea8601962bb4,GitHub Action,2025-09-25T09:25:43+00:00,softwarecatalog,Bump version to 0.1.86,14283/119/02,low,true
ce2dcdf2fe7e6790fec330d1c0814065e9dd2f10,Ruben van der Linde,2025-09-25T11:25:26+02:00,softwarecatalog,Merge pull request #97 from ConductionNL/development,14283/119/02,low,true
f858d0a79d0735a2715f1bc8f5b119b4c4f8c3b5,Ruben van der Linde,2025-09-25T10:50:56+02:00,softwarecatalog,feat: implement PATCH requests for efficient partial updates,14283/119/02,low,false
912dbd7e2ff1dcd40ad4e74403211d84c1f4e781,GitHub Action,2025-09-25T08:40:24+00:00,softwarecatalog,Bump version to 0.1.85,14283/119/02,low,true
895645746ef30a3d27e96195f58a9eb8431fd1e2,Ruben van der Linde,2025-09-25T10:40:13+02:00,softwarecatalog,Merge pull request #96 from ConductionNL/development,14283/119/02,low,true
8ce51ac93d29b47243c880bdfa76ad9abf06d797,Ruben van der Linde,2025-09-25T10:35:34+02:00,softwarecatalog,fix: convert comma-separated _extend to multiple _extend[] parameters,14283/119/01,medium,false
5fd002bf5babe04dbc850e2b366bbe23f1711968,Ruben van der Linde,2025-09-25T10:33:47+02:00,softwarecatalog,refactor: remove frontend filtering and trust API response,14283/119/02,high,false
c4891e2c7ebd53c0ba2e6fa9caccff25ca69ab12,Ruben van der Linde,2025-09-25T10:29:47+02:00,softwarecatalog,fix: make frontend filtering case-insensitive for status values,14283/119/02,high,false
6d3380a5da40b022e8a00ba053a5749759080eb1,Ruben van der Linde,2025-09-25T10:22:07+02:00,softwarecatalog,fix: standardize status values to use 'Concept' with uppercase,14283/120/02,low,false
881b8771da6d97eed37627ea3dfee436c3a177ef,GitHub Action,2025-09-25T06:06:25+00:00,softwarecatalog,Bump version to 0.1.84,14283/119/02,low,true
ae2c4f76d37f235ef06bf582e5fee8e07444f62d,Ruben van der Linde,2025-09-25T08:06:15+02:00,softwarecatalog,Merge pull request #95 from ConductionNL/development,14283/119/02,low,true
daa030c43008c6f49a223c6f81b939608b56c4a6,Ruben van der Linde,2025-09-25T07:27:35+02:00,softwarecatalog,fix: improve type selection and remove links field,14283/119/02,low,false
c6f0ea22d87fe1ef2520a456a135c40b4c7e6574,Ruben van der Linde,2025-09-25T07:21:48+02:00,softwarecatalog,fix: resolve modal title and NcSelect issues,14283/119/02,low,false
1d52a683aa43a424f56ae11575a24d6f6be994e1,Ruben van der Linde,2025-09-25T07:15:46+02:00,softwarecatalog,fix: improve organisation modal UX,14283/120/01,high,false
aff8d5707bc7f0913bf3ba49c651962f26724c04,Ruben van der Linde,2025-09-25T07:07:28+02:00,softwarecatalog,fix: resolve organisation modal issues,14283/120/01,high,false
b7f65160f48e0abe2f81fea2c18f3ca6e154bfca,Ruben van der Linde,2025-09-25T06:50:33+02:00,softwarecatalog,feat: add organisation modal to softwarecatalog OrganisatieIndex,14283/120/01,high,false
e960c50425abfc86b36f9f3de7d60b2f6a46d6ec,Ruben van der Linde,2025-09-25T06:46:22+02:00,softwarecatalog,feat: remove Quick Actions section and add refresh button to dashboard header,14283/119/02,medium,false
200ba77c0df06f41dda79eef5a9d4e0d29530a60,Ruben van der Linde,2025-09-25T06:26:15+02:00,softwarecatalog,feat: add comprehensive password requirements to change password modal,14283/119/02,low,false
e875523b0153ee86df60b61613212b6382ee62da,Ruben van der Linde,2025-09-24T21:30:59+02:00,softwarecatalog,fix: ensure organization type-based groups are assigned in convertToUser API,14283/120/01,high,false
b2be7a91185b410ea6fc24fb94de2da50bfc4d08,Ruben van der Linde,2025-09-24T21:26:24+02:00,softwarecatalog,feat: improve organization activation and contactpersonen management,14283/120/01,high,false
72ed270efa2d3dd94f1ac830d0a6bcb4269f1d7a,GitHub Action,2025-09-24T14:16:37+00:00,softwarecatalog,Bump version to 0.1.83,14283/119/02,low,true
b6679aeb4c4375e2cedf9d8e3e646240db6e85f6,Ruben van der Linde,2025-09-24T16:16:23+02:00,softwarecatalog,Merge pull request #94 from ConductionNL/development,14283/119/02,low,true
b30a74cc9542e6c35b7d86131faa3b249bf75306,Ruben van der Linde,2025-09-24T16:11:58+02:00,softwarecatalog,feat: improve organization activation and contactpersonen management,14283/120/01,high,false
85f62ff78163ec55d3feaa7cd75ad1d8f3e32d4c,Ruben van der Linde,2025-09-24T08:42:23+02:00,softwarecatalog,Merge pull request #93 from ConductionNL/chore/update-schema-versions,14283/119/02,medium,true
c04f3ed845f42a311ac5b9b5365aeaa35fa8e7fb,Ruben van der Linde,2025-09-24T06:53:15+02:00,softwarecatalog,chore: update all schema versions by incrementing patch version,14283/119/02,medium,false
7d30049d8ac3751fc04c7a158903abcbd5d24c43,GitHub Action,2025-09-23T23:24:15+00:00,softwarecatalog,Bump version to 0.1.82,14283/119/02,low,true
87e2410851af1bcc40b34347acde5edcd691f028,Ruben van der Linde,2025-09-24T01:24:03+02:00,softwarecatalog,Merge pull request #92 from ConductionNL/feature/update-oas-file,14283/119/02,low,true
f50b9f06100640083d032ca49b1a06b067fb4796,Ruben van der Linde,2025-09-24T01:18:03+02:00,softwarecatalog,fix: update facetable properties for SOLR DocValues optimization,14283/119/02,high,false
6a4ac8daa22854e6f795c2037012b13c2ff2b81b,Ruben van der Linde,2025-09-24T00:26:38+02:00,softwarecatalog,hotfix: update settings configuration and remove deprecated component,14283/120/01,low,false
848f3a04078f94aec062defa17709b0839caea8c,GitHub Action,2025-09-23T16:43:57+00:00,softwarecatalog,Bump version to 0.1.81,14283/119/02,low,true
5a3e96511db0d957522ecdff0fb6cafaabb7bf63,Remko Huisman,2025-09-23T18:43:43+02:00,softwarecatalog,Merge pull request #86 from ConductionNL/remko48-patch-1,14283/119/02,low,true
a1b2f0bf0f4a338fddc84a63653cf0702dc92bbe,Remko,2025-09-23T18:43:17+02:00,softwarecatalog,data source update,14283/119/02,high,false
14b02a562cbed3744a7fc8d9fd2c8f0c93fa58ca,Remko,2025-09-23T18:41:36+02:00,softwarecatalog,Updated register,14283/119/02,medium,false
135e1ae494b06a8b39aab058b5909ab8573119b5,Remko,2025-09-23T18:41:24+02:00,softwarecatalog,Merge remote-tracking branch 'origin/main' into remko48-patch-1,14283/119/02,low,true
56faeba55a43049a0556108755a8ab2e215dd51a,GitHub Action,2025-09-23T14:14:20+00:00,softwarecatalog,Bump version to 0.1.80,14283/119/02,low,true
71b5549465cc9e9028acb9c4e380ce7c4007d3da,Remko Huisman,2025-09-23T16:14:06+02:00,softwarecatalog,Merge pull request #91 from ConductionNL/development,14283/119/02,low,true
8efd4df36b1177f156b521897765c22aff99ec75,Barry Brands,2025-09-23T16:10:23+02:00,softwarecatalog,Merge pull request #90 from ConductionNL/fix/skip-non-string-keys,14283/119/02,low,true
bd2416d40651dc1f9942bd263a623e6347bd99ea,Barry Brands,2025-09-23T16:06:25+02:00,softwarecatalog,Skip non string keys,14283/119/02,low,false
2a89ccd040a403600b6bc65e732e4b203aea5d17,GitHub Action,2025-09-23T12:51:47+00:00,softwarecatalog,Bump version to 0.1.79,14283/119/02,low,true
0693802ce2aa4db347f6c99f2377735d9524e5de,Robert Zondervan,2025-09-23T14:51:35+02:00,softwarecatalog,Merge pull request #89 from ConductionNL/hotfix/infinite-loop,14283/119/02,low,true
2a0abf68e18f07a0c57aa03c7f8282faba4bd309,Robert Zondervan,2025-09-23T14:42:05+02:00,softwarecatalog,fix infinite loop on publishing org,14283/119/02,low,false
8e283acde9132055b1baaf4b29192566a9496f47,GitHub Action,2025-09-23T12:27:36+00:00,softwarecatalog,Bump version to 0.1.78,14283/119/02,low,true
665e5976eb26e1bf04f7647dc12c7eeadcb14778,Remko Huisman,2025-09-23T14:27:24+02:00,softwarecatalog,Merge pull request #88 from ConductionNL/development,14283/119/02,low,true
7fecdee6028849d8768e298175b2a92ee4f90bd6,Remko Huisman,2025-09-23T14:24:49+02:00,softwarecatalog,Merge pull request #87 from ConductionNL/org-fix,14283/119/02,low,true
9ffb0074f3b9f75354902071c4f0d69c959475d8,Remko,2025-09-23T14:24:13+02:00,softwarecatalog,Set organisation fetch to database. And linting,14283/120/01,high,false
8f082a48cf6a3deb91d6b7de81ce8775a7f156da,Remko Huisman,2025-09-19T17:06:18+02:00,softwarecatalog,Update softwarecatalogus_register.json,14283/119/02,high,false
31f199efb57ee03d5d44f14d5c380a4533c886d8,Barry Brands,2025-09-18T15:14:08+02:00,softwarecatalog,Merge pull request #85 from ConductionNL/fix/generate-pw,14283/119/02,low,true
c1be1be806f9ab27b568e2e6f0156466183aeca7,Barry Brands,2025-09-18T15:11:05+02:00,softwarecatalog,Fixes for creating user through eventlistener,14283/120/01,medium,false
0ea1fee484249db48ea514411b40ff6a5a0516bf,Barry Brands,2025-09-18T11:02:28+02:00,softwarecatalog,Fix test background job,14283/120/02,high,false
1225951cf6998c870d196efac4657ed6562502de,Barry Brands,2025-09-17T10:28:25+02:00,softwarecatalog,Generate pw for contact person,14283/119/02,low,false
db1fd635b1c282e4cdc693ae346363b69d697b6a,GitHub Action,2025-09-14T10:51:36+00:00,softwarecatalog,Bump version to 0.1.77,14283/119/02,low,true
38aa4d27513284827850cf0c997764386292aa54,Ruben van der Linde,2025-09-14T12:51:28+02:00,softwarecatalog,Merge pull request #84 from ConductionNL/development,14283/119/02,low,true
618d557d75d3d1d2e2e104132ae1cffd21b80728,Ruben van der Linde,2025-09-14T12:51:06+02:00,softwarecatalog,Merge pull request #83 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
1ced890e211a6ae55aad7dc70faaf585bdb6a286,Ruben van der Linde,2025-09-14T11:22:49+02:00,softwarecatalog,Fixed the default organisation issue,14283/120/01,high,false
8487ccf1f626661081e5b20db63753f6e28b33e9,GitHub Action,2025-09-08T10:39:51+00:00,softwarecatalog,Bump version to 0.1.76,14283/119/02,low,true
c41eb9f00d9a0f1d064a33d61f6c184f3b7aa019,Ruben van der Linde,2025-09-08T12:39:41+02:00,softwarecatalog,Merge pull request #82 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
10b3c9895cf7d288e55cb96e5595e00d8a1c774c,Ruben van der Linde,2025-09-08T12:38:36+02:00,softwarecatalog,Make Contactpersoonen be properly owned,14283/119/02,low,false
dde13ca418e4c6b89697b44de11686db7985b31a,Ruben van der Linde,2025-09-08T12:33:22+02:00,softwarecatalog,Make organisaties own themself,14283/119/02,high,false
d5b81fd5f2f6060d7ac177054e50906a684e5b7d,Ruben van der Linde,2025-09-04T14:36:21+02:00,softwarecatalog,Verder op aanbod en gebruik,14283/119/02,low,false
2bf1014d7d5067ac315a9ed2ea89469f5b43b3b7,Ruben van der Linde,2025-09-04T12:15:51+02:00,softwarecatalog,Voorereiding op gebruik accepteren,14283/119/02,low,false
81ede67b21c79d65cef25520cdbb1b79a1de1fd5,Ruben van der Linde,2025-09-04T07:20:20+02:00,softwarecatalog,Drop required fields,14283/119/02,low,false
6030d13f8b46d706da83d7e4ff91c150575fd17b,GitHub Action,2025-09-03T08:16:40+00:00,softwarecatalog,Bump version to 0.1.75,14283/119/02,low,true
cfccf3f246d5134e2785abaa4a7e9a9b62f014d3,Ruben van der Linde,2025-09-03T10:16:25+02:00,softwarecatalog,Merge pull request #81 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
3aba21fd16cfe1dac12a680f3e47e05bc23aa98f,Ruben van der Linde,2025-09-03T10:15:59+02:00,softwarecatalog,Contactpersoon schema updates,14283/119/02,medium,false
27c74267030285acf4983b8d0f259a18dd398fa4,GitHub Action,2025-09-02T11:25:13+00:00,softwarecatalog,Bump version to 0.1.74,14283/119/02,low,true
023b833434f840702c20705057933eb8f0c9fb68,Ruben van der Linde,2025-09-02T13:25:00+02:00,softwarecatalog,Merge pull request #79 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
0992b167d3fae215777a05aea845dcdc8aee91cb,Ruben van der Linde,2025-09-02T13:24:26+02:00,softwarecatalog,Lets update our group managment,14283/120/01,medium,false
5843b98437f00d997f527f918824783a55903d1a,Ruben van der Linde,2025-09-02T12:52:35+02:00,softwarecatalog,Remove error_log,14283/120/02,medium,false
7b7809b5111cd53ccfc65c676fabbfc33f4b20c3,Ruben van der Linde,2025-09-02T12:35:56+02:00,softwarecatalog,do not use error_log!,14283/120/02,medium,false
22218b413a464b4e9b3ced809ec9c2203433a625,GitHub Action,2025-09-02T04:00:53+00:00,softwarecatalog,Bump version to 0.1.73,14283/119/02,low,true
9130c8515b996989f8363aa16b742f5738281b38,Ruben van der Linde,2025-09-02T06:00:40+02:00,softwarecatalog,Merge pull request #78 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
29f66cf14611ff3fe1095d26e17f48504e1b3c3b,Ruben van der Linde,2025-09-02T06:00:03+02:00,softwarecatalog,Small import fixes,14283/119/02,high,false
c45a387a5eed9e74885026a932897b7cdba57475,GitHub Action,2025-09-02T03:31:50+00:00,softwarecatalog,Bump version to 0.1.72,14283/119/02,low,true
0ab423c866fbd4e6dbea1448dadef5da3aed44ac,Ruben van der Linde,2025-09-02T05:31:40+02:00,softwarecatalog,Merge pull request #77 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
20d5db7d750ff3094210d640f383bd6a963bd693,Ruben van der Linde,2025-09-02T05:31:09+02:00,softwarecatalog,Found another harcoded schema,14283/119/02,medium,false
b939f6e8ce8bafe856e7221c0ca43c5963fb2cc0,Ruben van der Linde,2025-09-02T05:07:24+02:00,softwarecatalog,Found a couple more,14283/119/02,low,false
0280645f7a66f926533f66d7d5e0b65c03a942ae,GitHub Action,2025-09-02T03:06:51+00:00,softwarecatalog,Bump version to 0.1.71,14283/119/02,low,true
356d2d57b4ccb8f77c6749b72c975f4d18c50b8d,Ruben van der Linde,2025-09-02T05:06:41+02:00,softwarecatalog,Merge pull request #76 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
2f3f3f9fc09e867d64bea73df4027fda297adc38,Ruben van der Linde,2025-09-02T05:05:41+02:00,softwarecatalog,Lets drop some more hardcoded ids,14283/119/02,low,false
3b621e2d2b8aed04b4274e9963353cd788454c40,GitHub Action,2025-09-02T02:25:24+00:00,softwarecatalog,Bump version to 0.1.70,14283/119/02,low,true
f28275dba6258ccddb4abf563ac580c026f514f3,Ruben van der Linde,2025-09-02T04:25:12+02:00,softwarecatalog,Merge pull request #75 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
f0a176d4ccd27e42ebaae3b52dcd1e70d9c000b9,Ruben van der Linde,2025-09-02T04:24:25+02:00,softwarecatalog,Fixing the store,14283/119/02,low,false
3f62041a5d3df8f22ca23de4f1c2c46c82e35ea0,Ruben van der Linde,2025-09-02T04:16:24+02:00,softwarecatalog,Fixinf the  schema mapping of the amef import,14283/119/02,high,false
1b3c51dd2b4d8d751debdcd49c159be20dc5e88b,GitHub Action,2025-09-02T00:05:25+00:00,softwarecatalog,Bump version to 0.1.69,14283/119/02,low,true
f90cf451ba69f0f108bf27934b1c3581bb6b372f,Ruben van der Linde,2025-09-02T02:05:12+02:00,softwarecatalog,Merge pull request #74 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
56d87ac1bb844db58f0e231efb927852b71b33c2,Ruben van der Linde,2025-09-02T02:04:36+02:00,softwarecatalog,Working on export Service,14283/119/02,high,false
b50899a861aff16f45d0ca655d5f022658ad25c6,GitHub Action,2025-09-01T19:48:05+00:00,softwarecatalog,Bump version to 0.1.68,14283/119/02,low,true
3a428d743f40a6f60eb3beb47c2e84052ba8240e,Ruben van der Linde,2025-09-01T21:47:53+02:00,softwarecatalog,Merge pull request #73 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
1d79b018559b49cb5a422d73c2b3992c81628b5a,Ruben van der Linde,2025-09-01T21:47:20+02:00,softwarecatalog,Error reports,14283/119/01,medium,false
edfc2378697cdbb837fd687310f22888cd55dbef,GitHub Action,2025-09-01T19:18:01+00:00,softwarecatalog,Bump version to 0.1.67,14283/119/02,low,true
730528008c0c09bdc3a08392950ddf225ce0a253,Ruben van der Linde,2025-09-01T21:17:51+02:00,softwarecatalog,Merge pull request #72 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
6be2cb49f74405a62b3f43f70cbabd2e99c3423f,Ruben van der Linde,2025-09-01T21:07:49+02:00,softwarecatalog,Let tell the user where the errors are from,14283/120/01,medium,false
8e79f6df764ad99c95875f3f4d237f70440070e4,GitHub Action,2025-09-01T16:15:31+00:00,softwarecatalog,Bump version to 0.1.66,14283/119/02,low,true
dfc130826cd75f0f5c6d83a539c1745a8fd761fc,Ruben van der Linde,2025-09-01T18:15:19+02:00,softwarecatalog,Merge pull request #71 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
a7e8e10b77a74bbc3abf8f9d52d508c833706242,Ruben van der Linde,2025-09-01T18:13:28+02:00,softwarecatalog,Set proper viewNode property,14283/119/02,high,false
b6f704bffb419de995ae3f927b0ffa7e8f24c99d,GitHub Action,2025-09-01T14:03:59+00:00,softwarecatalog,Bump version to 0.1.65,14283/119/02,low,true
1d7fb01bca3544e730e01fa6f9c1ac2e545a0df8,Ruben van der Linde,2025-09-01T16:03:50+02:00,softwarecatalog,Merge pull request #70 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
506068d27f2669b51e6215d3ac3c641eeab012b9,Ruben van der Linde,2025-09-01T16:02:50+02:00,softwarecatalog,Optimalisation round,14283/119/02,low,false
e26e0b18d30b2bcb53f0c9d808e611a80f6374c9,Ruben van der Linde,2025-09-01T14:12:15+02:00,softwarecatalog,Hotfix hardcoded id's,14283/119/02,low,false
38f5ab0adb23776144539d8047c6d5beac9da41c,GitHub Action,2025-08-29T08:12:20+00:00,softwarecatalog,Bump version to 0.1.64,14283/119/02,low,true
0d93236084e783b793536e6fcc7380ba9a69590e,Ruben van der Linde,2025-08-29T10:12:07+02:00,softwarecatalog,Merge pull request #69 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
167ebb5bb00df7ab98eda925b9101bfb30523b74,Ruben van der Linde,2025-08-29T10:11:31+02:00,softwarecatalog,Making the ui less confussing,14283/119/02,low,false
410615544a7c3b371fdeee31effc55ea60935516,GitHub Action,2025-08-29T07:49:23+00:00,softwarecatalog,Bump version to 0.1.63,14283/119/02,low,true
a467e3db960b314d42c42523f99bc2367b58101d,Ruben van der Linde,2025-08-29T09:49:13+02:00,softwarecatalog,Merge pull request #68 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
10dfb2ec341ef380e8eab68754d3f2ed0e52659a,Ruben van der Linde,2025-08-29T09:48:24+02:00,softwarecatalog,Lex fix the auto configure,14283/120/01,low,false
0192ac5cbbf96d4c691705a533fef9dffb97679c,GitHub Action,2025-08-28T23:59:47+00:00,softwarecatalog,Bump version to 0.1.62,14283/119/02,low,true
1b79f0c775220e010616c5e13a31f3ce31dcd90c,Ruben van der Linde,2025-08-29T01:59:34+02:00,softwarecatalog,Merge pull request #67 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
2bb7cdfb9542c20d88cf66b2e45c68e0138b2f5b,Ruben van der Linde,2025-08-29T01:58:41+02:00,softwarecatalog,Update archimate xport for new saveObjects method,14283/119/01,medium,false
551007d991bfb1df4fab4310a0b72da10b02b03e,GitHub Action,2025-08-28T15:19:19+00:00,softwarecatalog,Bump version to 0.1.61,14283/119/02,low,true
c979920beb67aa054c279ef00b5caaddfc393073,Ruben van der Linde,2025-08-28T17:19:08+02:00,softwarecatalog,Merge pull request #66 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
e9d0d70b2c3ff14a1d2fb1b82330630e2450493d,Ruben van der Linde,2025-08-28T17:18:38+02:00,softwarecatalog,Endpoint hotfix,14283/119/02,low,false
67685a3c54aebdb1d313b578d7a7c1874c739500,GitHub Action,2025-08-28T13:37:48+00:00,softwarecatalog,Bump version to 0.1.60,14283/119/02,low,true
0c1f0483f4b485541dc94490e87e33580d6af9a1,Ruben van der Linde,2025-08-28T15:37:38+02:00,softwarecatalog,Merge pull request #65 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
d65b67fa097e1de91687027af6c9e6e87ba5a402,Ruben van der Linde,2025-08-28T15:37:09+02:00,softwarecatalog,Add views endpoint,14283/119/02,high,false
84193752d28aa229381bbb99a438bdbcc259106a,Ruben van der Linde,2025-08-28T15:34:27+02:00,softwarecatalog,Archimate enrichment,14283/119/02,low,false
c9c27393e5b0ed00ac989eab6a09a71c0e6cf626,Ruben van der Linde,2025-08-28T10:38:45+02:00,softwarecatalog,Lets auto fix gebruik objecten,14283/119/02,low,false
41fa9f8de380884c40986c8395afcaa73e62fe01,GitHub Action,2025-08-28T01:08:06+00:00,softwarecatalog,Bump version to 0.1.59,14283/119/02,low,true
1ee8680c5bddc89bbc4d8780f1bfb191ca2d08b1,Ruben van der Linde,2025-08-28T03:07:55+02:00,softwarecatalog,Merge pull request #64 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
a7eb75b9a01b9461ca42ebd7ffc24287b4873c05,Ruben van der Linde,2025-08-28T03:01:12+02:00,softwarecatalog,Remove error_log,14283/120/02,medium,false
cb59957d98da39074d2f26e219c7820df86bb8f8,GitHub Action,2025-08-28T00:52:02+00:00,softwarecatalog,Bump version to 0.1.58,14283/119/02,low,true
e97df5b389308a7c071d9a5b66c050db416c8b7d,Ruben van der Linde,2025-08-28T02:51:51+02:00,softwarecatalog,Merge pull request #63 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
2855d00aa07327d733eb23efb7d2b8c8efd39878,Ruben van der Linde,2025-08-28T02:47:20+02:00,softwarecatalog,Schema update,14283/119/02,medium,false
8da2589b25475378f96fc1cd8b5ec2a6952f7a6d,Ruben van der Linde,2025-08-28T02:43:34+02:00,softwarecatalog,Merge remote-tracking branch 'origin/remko48-patch-1' into hotfix/activating-organisations,14283/120/01,high,true
2da36d1cdbc2c6a5c36a642f4a64ecedd7d74831,Ruben van der Linde,2025-08-28T02:43:05+02:00,softwarecatalog,All of the fixes on all of the events,14283/120/02,medium,false
8307cf95c60d539072302a0f9c1aaf6a4a3a5f6c,Remko Huisman,2025-08-27T18:03:04+02:00,softwarecatalog,Update softwarecatalogus_register.json,14283/119/02,high,false
7b74da3e2098b095be72d2b46fa025ac73d72be3,GitHub Action,2025-08-27T06:13:41+00:00,softwarecatalog,Bump version to 0.1.57,14283/119/02,low,true
5d5927d2e34cba13b1d026d2c3e9021c52849fc3,Ruben van der Linde,2025-08-27T08:13:31+02:00,softwarecatalog,Merge pull request #61 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
3fcf29f584f5e4d1d21c4a8320e4731c3f051238,Ruben van der Linde,2025-08-27T08:12:50+02:00,softwarecatalog,Optimizing the sync,14283/119/02,high,false
81b2afa013129b079bfccad58817040f11fcd39e,GitHub Action,2025-08-26T21:43:26+00:00,softwarecatalog,Bump version to 0.1.56,14283/119/02,low,true
bfe8f34dd907b6dbfad8f2244a86ebb980cf81e4,Ruben van der Linde,2025-08-26T23:43:12+02:00,softwarecatalog,Merge pull request #60 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
ce1ea9e92de2112cc2f75929aa73f85930fd9a33,Ruben van der Linde,2025-08-26T23:42:37+02:00,softwarecatalog,Hotfix: cron on objects,14283/120/02,high,false
fe49d6712d88f99263633b58697389661d04c806,GitHub Action,2025-08-25T13:01:59+00:00,softwarecatalog,Bump version to 0.1.55,14283/119/02,low,true
3332e0105958ddf243ff03ce84ad9ed86c08aaad,Ruben van der Linde,2025-08-25T15:01:47+02:00,softwarecatalog,Merge pull request #59 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
a49b43235d3e79144a62baa112a38e2958d0529f,Ruben van der Linde,2025-08-25T15:01:11+02:00,softwarecatalog,Introducing a heartbeat script,14283/119/02,low,false
00be54c56f76ab1e897abd898a4c5a58e42dff1e,GitHub Action,2025-08-25T12:08:50+00:00,softwarecatalog,Bump version to 0.1.54,14283/119/02,low,true
1b41a7e84cddf5c41d9415779b5c0ad3964c0437,Ruben van der Linde,2025-08-25T14:08:37+02:00,softwarecatalog,Merge pull request #58 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
f9417b4c6cb4a312183b03bf3e137239dbf4d4ea,Ruben van der Linde,2025-08-25T12:54:36+02:00,softwarecatalog,Fixing the archimate import,14283/119/02,high,false
b8056251101ed698683910a5d7c54410f08df8b1,GitHub Action,2025-08-24T14:33:29+00:00,softwarecatalog,Bump version to 0.1.53,14283/119/02,low,true
01f2e9f20535b8638ec345eda9a5d582adf0bfe8,Ruben van der Linde,2025-08-24T16:33:18+02:00,softwarecatalog,Merge pull request #57 from ConductionNL/hotfix/activating-organisations,14283/120/01,high,true
e75d7cbf3bf488a906d427e3dcb92a1921ed47a6,Ruben van der Linde,2025-08-24T16:32:47+02:00,softwarecatalog,Finisched optimizing the amef import,14283/119/02,high,false
6391d8ecea060d9c95872115bbdfd8641e961d34,GitHub Action,2025-08-24T13:14:39+00:00,softwarecatalog,Bump version to 0.1.52,14283/119/02,low,true
