hash,author,date,repo,subject,project,confidence,automated
053ff6a2ba3676e39a5bc4b60dea1503a793f0b8,Ruben van der Linde,2025-09-23T00:10:16+02:00,opencatalogi,fix: allow access to attachments of published objects regardless of catalog restrictions,14283/119/02,high,false
f59f330466dde73db6bc579f52a93c2c62aa951c,Ruben van der Linde,2025-09-22T23:22:48+02:00,opencatalogi,fix: remove extend parameter from search query in uses/used endpoints,14283/119/02,high,false
12dab8c8c7cae094d921a37b21c4e7a44554fcd9,Ruben van der Linde,2025-09-22T23:13:25+02:00,opencatalogi,fix: use fresh ObjectService instance for cross-register/schema searches in uses/used endpoints,14283/119/02,high,false
7551311aa03f37f1148533cb526f84332129bd34,Ruben van der Linde,2025-09-22T22:35:59+02:00,opencatalogi,feat: update PublicationsController uses/used endpoints with named parameters,14283/119/02,high,false
615eb53d56255b127d0b3dddb018e39b83117331,Ruben van der Linde,2025-09-18T11:15:46+02:00,opencatalogi,Merge pull request #355 from ConductionNL/hotfix/slug-searching-database,14283/119/02,high,true
104f03826b195b8deb3f1599896488d76a0eaad2,Ruben van der Linde,2025-09-18T10:57:30+02:00,opencatalogi,fix: correct array syntax in PagesController slug search,14283/119/02,high,false
4f866b2dcab430e594e2e5676333d163253934e4,Ruben van der Linde,2025-09-18T10:47:17+02:00,opencatalogi,Merge pull request #354 from ConductionNL/hotfix/slug-searching-database,14283/119/02,high,true
d2173f0f53d5fc9b53c6eeb987fb615da64cd7c8,Ruben van der Linde,2025-09-18T10:43:52+02:00,opencatalogi,hotfix: force slug searching to use database source,14283/119/02,high,false
4d1b0bd7da497cae8b76c3b9aa38b23f3c657d7e,Remko Huisman,2025-09-17T15:15:15+02:00,opencatalogi,Merge pull request #353 from ConductionNL/Update-menu-icons,14283/119/02,low,true
f0f2c583050fb89c36a3c74b3f6a14d4e52d8d7b,Remko,2025-09-17T15:08:10+02:00,opencatalogi,Updated switches,14283/119/02,low,false
6b862f9290ae0fcab4a6db96833ce31b28245fc7,Remko Huisman,2025-09-17T15:02:25+02:00,opencatalogi,Merge pull request #352 from ConductionNL/Update-menu-icons,14283/119/02,low,true
5db43c0390dddb52a657953ca106aa67c6a160c8,Remko,2025-09-17T14:34:42+02:00,opencatalogi,"Added icons for FAS, FAR and FAB",14283/119/02,low,false
c6ef1760798e767346479171609c8cee134026e5,Remko,2025-09-17T12:21:02+02:00,opencatalogi,Updated menu items to allow more values,14283/119/02,low,false
578de2b7dd43d25bb7f2895577cc14bb4a314356,Remko Huisman,2025-09-12T17:11:06+02:00,opencatalogi,Merge pull request #351 from ConductionNL/Update-menu-icons,14283/119/02,low,true
a2da5ce62356ae1f7a5021115ef805776e9a034c,Remko,2025-09-12T17:07:48+02:00,opencatalogi,cleanup,14283/119/02,low,false
983be12dd9e249cdb3c782d74e49a89c271fe977,Remko,2025-09-12T17:06:46+02:00,opencatalogi,Small update,14283/119/02,low,false
02329e4da1b159c770f576c80bc14634bb60288c,Remko Huisman,2025-09-12T16:23:30+02:00,opencatalogi,Merge pull request #350 from ConductionNL/Update-menu-icons,14283/119/02,low,true
37f6da635151ec9167de18aef8590bf774989b76,Remko,2025-09-12T16:09:52+02:00,opencatalogi,Updated the menu icons,14283/119/02,low,false
8bc4ee28c522f15021b3b4667805aedf06c96fff,Ruben van der Linde,2025-09-12T10:28:57+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into hotfix/cors,14283/119/02,low,true
a592d5fe1ca0549537ada52721fb125df4e81223,Alex,2025-09-11T15:29:13+02:00,opencatalogi,Merge pull request #349 from ConductionNL/fix/order-data,14283/119/02,low,true
4e9ee0f4e8ab398d415050141a6d8b00555963a5,Alex Rekachynskyi,2025-09-11T15:17:29+02:00,opencatalogi,Order is set in register object,14283/119/02,medium,false
d7c50d09f9751ecf0ab769cd633000d8a8d33480,Ruben van der Linde,2025-09-08T13:11:38+02:00,opencatalogi,Lets setup code for reaactivating the catalog filters,14283/119/02,high,false
4837d4a575adcbaecfb1a0c1900a6e99565a1c63,Ruben van der Linde,2025-09-04T16:39:10+02:00,opencatalogi,Hotfix: RBAC,14283/120/01,high,false
d94d4f7d4727ec02bd3b50074314a24359d89ccb,Ruben van der Linde,2025-09-04T16:21:00+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into hotfix/cors,14283/119/02,low,true
a69df8f0bf972b678612ebaf52f22cc9f9bde87c,Ruben van der Linde,2025-09-04T14:46:19+02:00,opencatalogi,Merge pull request #331 from ConductionNL/feature/OP-514/publish-depublish-attachments,14283/119/02,low,true
e1f3252bac7d5351cc01068ccd3eb1a9092ddaef,Ruben van der Linde,2025-09-04T14:45:11+02:00,opencatalogi,Merge pull request #347 from ConductionNL/hotfix/cors,14283/119/02,low,true
f8b6f0cb53f27996baa52597e15bb31996b9f3c9,Ruben van der Linde,2025-09-04T14:43:24+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into hotfix/cors,14283/119/02,low,true
20d7140756e06a0f4829ed195ef0434dfac624fe,Ruben van der Linde,2025-09-04T14:42:54+02:00,opencatalogi,Fix facating,14283/119/02,low,false
2f0a870cf2f5d07df1141c73ae29d592c253b2b6,Ruben van der Linde,2025-09-04T07:09:13+02:00,opencatalogi,Merge pull request #346 from ConductionNL/hotfix/cors,14283/119/02,low,true
d508117b72172763b594431672612161c1be947b,Ruben van der Linde,2025-09-04T07:05:26+02:00,opencatalogi,Perfomance upgrade,14283/119/02,low,false
461b88a676718e8d91a60525b3fd09d60c5b5eeb,Ruben van der Linde,2025-08-28T03:00:32+02:00,opencatalogi,Merge pull request #345 from ConductionNL/hotfix/cors,14283/119/02,low,true
b8c21f68a4f55c8608504bc533a5b7771016ae5f,Ruben van der Linde,2025-08-28T03:00:05+02:00,opencatalogi,Removing error_;og,14283/120/02,medium,false
a5f65fb6e213be8fa54b3b7f40f9e7fee6188e7b,Ruben van der Linde,2025-08-27T08:16:15+02:00,opencatalogi,Merge pull request #344 from ConductionNL/hotfix/cors,14283/119/02,low,true
9af728be80bbacbab331664a1a43e0729a351b2d,Ruben van der Linde,2025-08-27T08:15:38+02:00,opencatalogi,hotfix used and uses,14283/119/02,low,false
680134f77eff2157ed82bb276457862c4bf1b869,Ruben van der Linde,2025-08-27T07:33:30+02:00,opencatalogi,Merge pull request #343 from ConductionNL/hotfix/cors,14283/119/02,low,true
c84635877e802a3b1067d1ba7df176c21ed7cc4f,Ruben van der Linde,2025-08-27T07:33:24+02:00,opencatalogi,Merge branch 'development' into hotfix/cors,14283/119/02,low,true
bf3ec99146f2510ec4ef3ba3cddb12965d1a1e29,Ruben van der Linde,2025-08-27T07:30:46+02:00,opencatalogi,Hotfix: Hack on the publication controller,14283/119/02,high,false
ef6e84cb1da90a0351c3b0c7c63948a9688b1284,Ruben van der Linde,2025-08-27T07:07:17+02:00,opencatalogi,Return facets,14283/119/02,high,false
5656777d65426d498967e39065ee23833f694a88,Ruben van der Linde,2025-08-26T23:24:51+02:00,opencatalogi,Search optimalisatie,14283/119/02,high,false
2052fb9f296bc9c33d6b0bca347326677f89998f,Ruben van der Linde,2025-08-26T23:25:37+02:00,opencatalogi,Merge pull request #342 from ConductionNL/hotfix/cors,14283/119/02,low,true
2546118c3dc94c4aa3e6b4d1547695165f9afe9c,Ruben van der Linde,2025-08-26T23:24:51+02:00,opencatalogi,Search optimalisatie,14283/119/02,high,false
a883fc1a8de9a3f718589185cdd7a128cf939442,Ruben van der Linde,2025-08-17T12:37:47+02:00,opencatalogi,Merge pull request #341 from ConductionNL/hotfix/cors,14283/119/02,low,true
915e1dbbc716385f2ac119974ab320f0cbed36d8,Ruben van der Linde,2025-08-17T12:37:05+02:00,opencatalogi,More functions on menu and pages,14283/119/02,low,false
65543417d2536c72aa3971ace1da728368b97d00,Ruben van der Linde,2025-08-15T23:52:56+02:00,opencatalogi,Merge pull request #340 from ConductionNL/hotfix/cors,14283/119/02,low,true
5e99432faf37d8926508d1206391f9a7836eb9e1,Ruben van der Linde,2025-08-15T23:51:53+02:00,opencatalogi,Merge remote-tracking branch 'origin/hotfix/cors' into hotfix/cors,14283/119/02,low,true
50a98de6b4e8bbd756651658433f3b3629e2ec84,Ruben van der Linde,2025-08-15T23:50:37+02:00,opencatalogi,Lets setup the menu's properly,14283/119/02,low,false
8a5dfd76cb781b67ee278dabbe3080c587e92e3e,Ruben van der Linde,2025-08-15T10:28:11+02:00,opencatalogi,Merge pull request #339 from ConductionNL/hotfix/cors,14283/119/02,low,true
ee1f1f6f4feeae32c7ab03eec398fc9dfba487e1,Ruben van der Linde,2025-08-15T10:27:49+02:00,opencatalogi,Update info.xml,14283/119/01,high,false
3bd79684a0d41ea64845c9b2368056416b20e6b9,Ruben van der Linde,2025-08-15T10:27:28+02:00,opencatalogi,Update info.xml,14283/119/01,high,false
a192558f68d233bf66752d195e946e421ecbe4ce,Ruben van der Linde,2025-08-15T10:20:33+02:00,opencatalogi,Updating the schema's,14283/119/02,medium,false
de6c0758f8622a2ac82711544bb027e137c1792b,Ruben van der Linde,2025-08-15T08:58:31+02:00,opencatalogi,Merge remote-tracking branch 'origin/beta' into hotfix/cors,14283/119/02,low,true
053c027e6f690876f6028e2910091715343db50f,Ruben van der Linde,2025-08-15T08:57:57+02:00,opencatalogi,Trying to perfect the modals,14283/119/02,low,false
6a66f15f58eff3492e13e9771797a1d5f01c787d,GitHub Action,2025-08-14T21:26:04+00:00,opencatalogi,Bump beta version to 0.7.5-beta.6 [skip ci],14283/119/02,low,true
3bd444bb7a9c3fa168e7acc6609ed4b8c4fc0cc2,GitHub Action,2025-08-14T21:25:49+00:00,opencatalogi,Merge pull request #338 from ConductionNL/hotfix/cors,14283/119/02,low,true
b8346961149c9d218eba5efa78a07c2f941e5ffe,Ruben van der Linde,2025-08-14T23:25:39+02:00,opencatalogi,Merge pull request #338 from ConductionNL/hotfix/cors,14283/119/02,low,true
9ca0a2b46600bd74d3b9eb051a979e99c23fcb4f,Ruben van der Linde,2025-08-14T23:21:46+02:00,opencatalogi,Working on the modal,14283/119/02,low,false
34aa1fa9559f10ad5e40c9bbd0f959bda046148d,Ruben van der Linde,2025-08-14T21:39:29+02:00,opencatalogi,Merge remote-tracking branch 'origin/feature/OP-511/ugly-spacing' into hotfix/cors,14283/119/02,low,true
2c813dd7bfd4b48b443852f0ee0e1ce27fd79fde,Alex Rekachynskyi,2025-08-14T18:09:34+02:00,opencatalogi,Close buttons and titles,14283/119/02,low,false
aa4bc53abb6671f9daa5388d9a3ebbfe44ac874e,Alex Rekachynskyi,2025-08-14T16:54:20+02:00,opencatalogi,Merge remote-tracking branch 'origin/hotfix/cors' into feature/OP-511/ugly-spacing,14283/119/02,low,true
d5ea6459928c2ebaea6691eb3906d1f653e31b4a,Ruben van der Linde,2025-08-14T16:50:23+02:00,opencatalogi,Fixed getting user groups,14283/120/01,medium,false
f4d876e1bc872cc19046f93eade65a546f9565de,Ruben van der Linde,2025-08-14T16:15:27+02:00,opencatalogi,Merge remote-tracking branch 'origin/feature/OP-511/ugly-spacing' into hotfix/cors,14283/119/02,low,true
6a1e0fbf73d5d9db3e3f1fc65ac9bb45f56657e7,Alex Rekachynskyi,2025-08-14T15:46:29+02:00,opencatalogi,styles polishing,14283/119/02,low,false
3d2dc474e6856b1805b9670c7f1abaa7de0a15e4,Alex Rekachynskyi,2025-08-14T15:46:09+02:00,opencatalogi,sync fix,14283/120/02,high,false
655864fc5b473cfda0de927b7334b50baa07bef3,Alex Rekachynskyi,2025-08-14T15:04:12+02:00,opencatalogi,Merge branch 'development' into feature/OP-511/ugly-spacing,14283/119/02,low,true
d4de70d51d635214245c19512379cb8e65bea70d,Alex Rekachynskyi,2025-08-14T14:49:18+02:00,opencatalogi,Menu Item CRUD,14283/119/02,low,false
23516af8ff4dfd7b4edf057ab7187a6adf78a0d9,Alex Rekachynskyi,2025-08-14T14:24:49+02:00,opencatalogi,spacing update + Page content CRUD,14283/119/02,low,false
1e46e09abdf49a16b897905984d0824582fae1eb,Ruben van der Linde,2025-08-14T13:06:57+02:00,opencatalogi,Merge pull request #330 from ConductionNL/hotfix/cors,14283/119/02,low,true
88eda3953eb28d68447d840088409cee6a5d0667,Ruben van der Linde,2025-08-14T13:05:31+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into hotfix/cors,14283/119/02,low,true
257fd33b8d7507bc732f0048ee0b4d3cc17a7651,Ruben van der Linde,2025-08-14T11:54:19+02:00,opencatalogi,Last updated,14283/119/02,low,false
ebdfed540d2b58e7c2fb2b847ada811eae8da276,Ruben van der Linde,2025-08-14T11:12:12+02:00,opencatalogi,Updating the menu items,14283/119/02,low,false
90d0734c3b14800a0b91012496bc394d79da3d95,Alex,2025-08-14T10:59:55+02:00,opencatalogi,Merge pull request #336 from ConductionNL/feature/OP-516/markdown-text-editor,14283/119/02,low,true
37cfb685e1fb82c0143a9debf8702fcf2c3d1a33,Alex,2025-08-14T10:59:43+02:00,opencatalogi,Merge pull request #335 from ConductionNL/feature/OP-515/language-inconsistencies,14283/119/02,low,true
0f4e0ccbc90c9de7016c424508d3114dc22b06b0,Ruben van der Linde,2025-08-14T10:25:47+02:00,opencatalogi,Trying to mkae the page work,14283/119/02,low,false
37f1c61710ebffd6d5897ca3d17806d0c26bb40c,Ruben van der Linde,2025-08-14T10:25:20+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into hotfix/cors,14283/119/02,low,true
934c32ae42e15894f2f157e887db4272d4336747,Alex Rekachynskyi,2025-08-12T12:16:26+02:00,opencatalogi,Added markdown text editor / refernce for future,14283/119/02,low,false
a517de535361f05b16d0778a3400687627e9fd5b,Alex Rekachynskyi,2025-08-11T16:11:13+02:00,opencatalogi,Minor changes,14283/119/02,low,false
86ff346f2de8dc94deb92f99a4277d41564c19e9,Alex,2025-08-11T11:25:56+02:00,opencatalogi,Merge pull request #334 from ConductionNL/feature/BEHEER-3261/multiple-attahments-publishing,14283/119/02,low,true
fbe3090c60a49e8f4155f13d7ec93bbd6e342816,Alex Rekachynskyi,2025-08-08T14:23:35+02:00,opencatalogi,multiattachment publishing,14283/119/02,low,false
aa23afba9b44a391225a9a777a5634cd62da1bdd,Alex,2025-08-07T11:18:46+02:00,opencatalogi,Merge pull request #332 from ConductionNL/feature/OP-513/theme-deleting,14283/119/02,low,true
16bb3e78f633b089f940a9b26cb60b0789f9e3c8,Alex Rekachynskyi,2025-08-07T11:15:27+02:00,opencatalogi,minor fixes,14283/119/02,low,false
5465fd3737972f37f3a828fff59d9609ebef411e,GitHub Action,2025-08-06T07:30:56+00:00,opencatalogi,Bump version to 0.7.4,14283/119/02,low,true
10b451ff22b4c36293da444d0692156ed6673532,Robert Zondervan,2025-08-06T09:30:43+02:00,opencatalogi,Merge pull request #333 from ConductionNL/development,14283/119/02,low,true
3440b49406bdaade5f043e80e47e3a9d698c9f3b,Alex Rekachynskyi,2025-08-04T14:45:12+02:00,opencatalogi,deleting themes,14283/119/02,low,false
f9c074881dc197862445cc90fb820c276dce633c,Alex Rekachynskyi,2025-08-04T10:04:25+02:00,opencatalogi,publish/depublish attachments hotfix,14283/119/02,low,false
f9808c172a9176f80d9e2b96ba7d478da2815360,Ruben van der Linde,2025-07-30T09:01:53+02:00,opencatalogi,Lets at starting data to Open Catalogi,14283/119/02,high,false
123b4c2b7d368c05b7b86c39b40c649471e5bd04,Ruben van der Linde,2025-07-29T08:05:42+02:00,opencatalogi,Merge pull request #329 from ConductionNL/hotfix/cors,14283/119/02,low,true
7156ce463f01325d51698953a09e59c8263fdebc,Ruben van der Linde,2025-07-29T07:58:44+02:00,opencatalogi,Lets optimize the configuration procces,14283/120/01,low,false
0c3050033d8ec528ce78648f78c05dd69482a4fb,Ruben van der Linde,2025-07-25T04:56:09+02:00,opencatalogi,More cors,14283/119/02,low,false
a90de69e1da2e21f8045c520d39cf03eac1017b0,Ruben van der Linde,2025-07-25T00:12:55+02:00,opencatalogi,Fixin linting errors,14283/120/02,medium,false
cad0b3b65788f18e6aa4719552ea9a231e291d63,GitHub Action,2025-07-17T13:29:06+00:00,opencatalogi,Bump version to 0.7.3,14283/119/02,low,true
cea5a36622784a549450f8b1cfce0e93f6894449,Ruben van der Linde,2025-07-17T15:28:48+02:00,opencatalogi,Merge pull request #324 from ConductionNL/development,14283/119/02,low,true
d241493d4df812a43b78ee776fdf89868faedc7c,Alex Rekachynskyi,2025-07-17T11:27:31+02:00,opencatalogi,Removed restriction,14283/119/02,low,false
452c96cd78e5e178d14652bd5004540aa4aba1f5,Alex Rekachynskyi,2025-07-16T15:49:45+02:00,opencatalogi,asterisk changed to *,14283/119/02,low,false
506585ee6031434baf071cacdb51cf7da11766d2,Alex Rekachynskyi,2025-07-16T14:38:11+02:00,opencatalogi,Styles for publication modal,14283/119/02,high,false
5844349052816907650f4e8e0fb3200d6bad372c,Alex,2025-07-16T12:14:49+02:00,opencatalogi,Merge pull request #326 from ConductionNL/feature/OP-489/edit-detail-styling,14283/119/02,low,true
3d0093b8ccf36f723bfc60f729ab17a9e233181d,Alex Rekachynskyi,2025-07-16T11:17:30+02:00,opencatalogi,Labels positioning,14283/119/02,low,false
7f4d4ac502713541a79256f2ce568d01bc2892b7,Alex Rekachynskyi,2025-07-15T17:02:04+02:00,opencatalogi,label input width,14283/119/02,low,false
a2a6e61c20f60f544f84b1c3bf3285c175622df7,Alex Rekachynskyi,2025-07-15T16:37:03+02:00,opencatalogi,everything except labels,14283/119/02,low,false
f8a9b8f542ce0a72164a9aa17d98d546a08cf9d7,Alex Rekachynskyi,2025-07-15T09:24:07+02:00,opencatalogi,updated styles for publications list page,14283/119/02,high,false
473e0c663472f0cebd36a3d198f59f02bd947407,Remko Huisman,2025-07-11T12:43:19+02:00,opencatalogi,Merge pull request #323 from ConductionNL/feature/federation,14283/119/02,high,true
fccbfa901a57ebbda3fe6fb358e4751d7b5d36b2,Ruben van der Linde,2025-07-11T12:14:20+02:00,opencatalogi,Lets update the files based on id,14283/119/02,low,false
77f3b4dcbfe06475c9f6f8dd8db55eea78b497b8,Ruben van der Linde,2025-07-11T09:33:36+02:00,opencatalogi,Merge pull request #322 from ConductionNL/feature/federation,14283/119/02,high,true
32daedbb957f6b207498f33730cb612564fe6eab,Ruben van der Linde,2025-07-11T09:32:54+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/federation,14283/119/02,high,true
7133f5bb7770890b18b8458c128c5e36deb8d2f8,Ruben van der Linde,2025-07-11T09:32:06+02:00,opencatalogi,Integratoin level hotfix,14283/119/02,low,false
7c5899a4d5068320613c559b72cb5f0ff6f3680c,Ruben van der Linde,2025-07-10T07:19:14+02:00,opencatalogi,Lint fixes,14283/119/01,low,false
ff27665ad7be812f7fd1d0ef77c24860545dbc15,Ruben van der Linde,2025-07-10T07:13:13+02:00,opencatalogi,File loading visualisation,14283/119/02,low,false
3b4a0274325b47d92e37bb041181d969088e4b33,Alex,2025-07-09T10:09:33+02:00,opencatalogi,Merge pull request #315 from ConductionNL/feature/WOO-371/refresh-retry,14283/120/02,high,true
7af4253f416edaf5d83e8b450875e1af26690604,Alex Rekachynskyi,2025-07-09T10:08:41+02:00,opencatalogi,different loading statuses for retry and normal upload,14283/120/02,high,false
4af91296a4553d39ce5b151ef08cc91bfbd56e6f,Alex Rekachynskyi,2025-07-09T09:46:00+02:00,opencatalogi,async files update,14283/120/02,high,false
fd89603e69fef4476b4ba228ade771ae5f30be52,Remko,2025-07-09T09:18:23+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/WOO-371/refresh-retry,14283/120/02,high,true
fc14a5558344c0b55f56726deee8a126adc2596d,Ruben van der Linde,2025-07-08T23:19:37+02:00,opencatalogi,Merge pull request #321 from ConductionNL/feature/federation,14283/119/02,high,true
958407e686d14140a8daa3541a3c7a0224743533,Ruben van der Linde,2025-07-08T23:19:00+02:00,opencatalogi,Fix for label aditing,14283/119/02,low,false
c8fd477447b594193688a99edc3a9416afa82878,Ruben van der Linde,2025-07-08T22:40:35+02:00,opencatalogi,Pagination,14283/119/02,low,false
5105e6f866c4ff0f98d2dedb87c626aaa086f4d0,Ruben van der Linde,2025-07-08T22:01:48+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/federation,14283/119/02,high,true
2ec9e3695efe080feedfbbd512be406a80277f8f,Alex,2025-07-08T13:24:16+02:00,opencatalogi,Merge pull request #320 from ConductionNL/feature/WOO-376/overflow-hidden-again,14283/119/02,low,true
72c4a99a3e6c4304008d49fed7f9627b09dfc90c,Alex Rekachynskyi,2025-07-08T13:11:42+02:00,opencatalogi,date stays the same,14283/119/02,low,false
053fd9a9746b741d487656f39b55782df226f9d9,Alex Rekachynskyi,2025-07-08T12:46:10+02:00,opencatalogi,"Datepicker is still visible, but the rest is hidden again",14283/119/02,low,false
a7b9e6d13a05cdfe373157c909dc67d3b5d158d9,Remko Huisman,2025-07-08T12:31:59+02:00,opencatalogi,Merge pull request #318 from ConductionNL/feature/WOO-363/directory-schema,14283/119/02,medium,true
5ed31efd12d48a55b3fa9c83b16f24e5eb84fb78,Remko,2025-07-08T11:21:22+02:00,opencatalogi,Updated import of catalogi types,14283/119/02,high,false
754cd08acb94029794c1932ce63922a47d8e0931,Alex,2025-07-08T10:45:20+02:00,opencatalogi,Merge pull request #319 from ConductionNL/feature/WOO-367/file-counter-tab-title,14283/119/02,low,true
14b7aa59652fd47364cac00ac772dcc66d98e182,Alex Rekachynskyi,2025-07-08T10:40:33+02:00,opencatalogi,File tab in viewObject has counterBubble,14283/119/02,medium,false
f21f7a8e6851f077b3399c85b90c07799577a879,Remko,2025-07-07T16:58:25+02:00,opencatalogi,Updated directory,14283/119/02,low,false
3d4fb8916f06502e78289f0aef08f89a73fbc4ef,Alex Rekachynskyi,2025-07-07T15:28:23+02:00,opencatalogi,added changable catalogi status,14283/119/02,high,false
c30336ba5fb3be106119710bf9481385e68e9143,Alex,2025-07-07T14:12:38+02:00,opencatalogi,Merge pull request #314 from ConductionNL/feature/WOO-366/datepicker-position,14283/119/02,low,true
bd2ac8f3288a073efc10884c974d7c05ad4cf83c,Robert Zondervan,2025-07-07T13:10:44+02:00,opencatalogi,Merge pull request #317 from ConductionNL/feature/WOO-363/Correct-totals,14283/119/02,low,true
99d9e5135ecb93b66441c336f92a3bcbf0303cc0,Robert Zondervan,2025-07-07T13:08:27+02:00,opencatalogi,offset to _offset in unsetting,14283/119/02,low,false
78f0f709be26e9c88bcfd7c7913f752e3da251a1,Alex Rekachynskyi,2025-07-07T11:05:46+02:00,opencatalogi,upload fixes,14283/119/02,low,false
bf9496727b972a9fecbff549c420b23966c5c294,Alex Rekachynskyi,2025-07-07T09:56:08+02:00,opencatalogi,Retry and initial uploading made parallel,14283/120/02,high,false
8d8039b2e669dd056b10b336418cecb975722442,Robert Zondervan,2025-07-04T18:06:43+02:00,opencatalogi,Merge pull request #316 from ConductionNL/feature/WOO-363/Correct-totals,14283/119/02,low,true
856f6441ecbb4fc4a97502191c8ef3a6848d95de,Robert Zondervan,2025-07-04T18:03:39+02:00,opencatalogi,Changes to listing schema,14283/119/02,high,false
d2fe35ac1d7d006ee14be48ef0fffa525a1271c7,Robert Zondervan,2025-07-04T18:01:11+02:00,opencatalogi,Fix offset,14283/119/02,low,false
d180d88bdfe425c1ad310f8f68c3d1f0eb7250a7,Alex Rekachynskyi,2025-07-04T17:42:23+02:00,opencatalogi,more efficient retry uploading,14283/120/02,high,false
53ed71e8cf9fb7ee206158414df7c237ab6a1280,Alex Rekachynskyi,2025-07-04T17:20:59+02:00,opencatalogi,Upload files flow,14283/119/02,low,false
bbef3e4ddde3c16c5daf301213f1f5dd369e6402,Robert Zondervan,2025-07-04T15:17:52+02:00,opencatalogi,Merge pull request #313 from ConductionNL/feature/WOO-363/Correct-totals,14283/119/02,low,true
f781ed257148db02e0520a8fb82f81b2e776d3e8,Alex Rekachynskyi,2025-07-04T14:48:11+02:00,opencatalogi,datepicker is visible,14283/119/02,low,false
146fdcdd7e1bd0ae04cf62c4640f1c64161effd6,Robert Zondervan,2025-07-04T14:34:20+02:00,opencatalogi,Calculate correct total results based upon the various totals,14283/119/02,low,false
92b7cf2247f66cd222fb5a29730a53a8daa05db8,Remko Huisman,2025-07-04T08:49:38+02:00,opencatalogi,Merge pull request #311 from ConductionNL/feature/WOO-355/navigation-from-files-modal,14283/119/02,medium,true
7c0a7cb6677dd91f71cb34f12f435aeea3c8b991,Remko Huisman,2025-07-03T17:08:16+02:00,opencatalogi,Merge pull request #312 from ConductionNL/feature/array-form-field,14283/119/02,low,true
bb8179a11b53d0e2cd9c6253abfb722eb83eafa5,Remko,2025-07-03T17:08:09+02:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/array-form-field,14283/119/02,low,true
f5a611dabc6ae0b0e1c6d4cdd618315dca823aac,Remko,2025-07-03T17:05:25+02:00,opencatalogi,Added theme's select,14283/119/02,low,false
528f0a2b2bcf396753c2a83bab1b4cb4d355263e,Remko Huisman,2025-07-03T16:22:34+02:00,opencatalogi,Merge pull request #310 from ConductionNL/feature/array-form-field,14283/119/02,low,true
62f9c0fef850b0a2d682ec8f12b1a591fab0e3ee,Remko Huisman,2025-07-03T16:21:14+02:00,opencatalogi,Update src/modals/object/ViewObject.vue,14283/119/02,medium,false
26019c7655352bcea277e33f7540d8dcb98b0605,Remko Huisman,2025-07-03T16:21:09+02:00,opencatalogi,Update src/modals/object/ViewObject.vue,14283/119/02,medium,false
dc2ce78aa3a44d1e1a9661b90f822238f87a2611,Alex Rekachynskyi,2025-07-03T16:11:57+02:00,opencatalogi,Closing modal redirects user to viewObject,14283/119/02,medium,false
ac05d589d42af9860de5a620a831a19c41e8ca4f,Alex,2025-07-03T15:15:04+02:00,opencatalogi,Merge pull request #309 from ConductionNL/feature/WOO-360/column-width,14283/119/02,low,true
b906b7a86700295acaa2fc76f1b6ab7bd9af6c47,Remko,2025-07-03T15:11:01+02:00,opencatalogi,Quickfix for autoform with array,14283/119/02,low,false
cb1de4baf8f5617cff7e981941cc93b8a450bbca,Alex Rekachynskyi,2025-07-03T13:38:39+02:00,opencatalogi,Inline styles moved to classes,14283/119/02,low,false
85997c3d27e509145d970694d8cf1bb9f153a3f0,Alex Rekachynskyi,2025-07-03T13:31:43+02:00,opencatalogi,"Moved styles into classes, simplified dynamic classes function",14283/119/02,low,false
3031e74013d5ca248915c6375e51ca327295f6e9,Alex,2025-07-03T11:31:36+02:00,opencatalogi,Merge pull request #306 from ConductionNL/feature/WOO-356/multiple-drag-drop,14283/119/02,low,true
c8b8b90af547e6446bdae00923a0a75546eaece6,Alex Rekachynskyi,2025-07-03T11:15:49+02:00,opencatalogi,Changes to column styles,14283/119/02,low,false
5dd92f6ea8e2b69e39abff555a475bf68dd67de3,Ruben van der Linde,2025-07-02T22:56:00+02:00,opencatalogi,Merge pull request #308 from ConductionNL/feature/federation,14283/119/02,high,true
b15f28019943eb3151f8c1623b993f188f9bcbc1,Ruben van der Linde,2025-07-02T22:55:36+02:00,opencatalogi,Facet hotfix,14283/119/02,high,false
e9b3905f18d81219aa10b0c441d68dd68a5e0bbf,Ruben van der Linde,2025-07-02T22:14:40+02:00,opencatalogi,Merge pull request #307 from ConductionNL/feature/federation,14283/119/02,high,true
2d3c837c66dad5d8d5e375ea58b44b0b09c33fb9,Ruben van der Linde,2025-07-02T22:13:54+02:00,opencatalogi,Fix on organisation modal and federated faceting,14283/120/01,high,false
48cd8e83eafe8790f5b6e8a74e8ad98f91b02f40,Alex Rekachynskyi,2025-07-02T13:34:40+02:00,opencatalogi,error type control,14283/120/02,medium,false
24e5b80468305165bb51f484ce35d98775a4169c,Alex Rekachynskyi,2025-07-02T13:06:15+02:00,opencatalogi,drag and drop multiple files,14283/119/02,low,false
