"id","type","organisatieType","samenwerkingtype","naam","website","e-mailadres","telefoonnummer","cbsCode","deelnemers","status","sector","geregistreerd_door","@self.organisation","@self.published"
d492c8e6-bc8d-453f-9ab7-a4c6690cbe62,Gemeente,Gemeente,,Peel en Maas,https://www.peelenmaas.nl,test.vng.swc+Her@gmail.com,+31 23 4567890,"1894",,Actief,Gemeenten,Gemeente,d492c8e6-bc8d-453f-9ab7-a4c6690cbe62,"2014-03-26T10:13:27+00:00"
"44924c74-a91c-4e83-80ec-8fd1b52556a5",Gemeente,Gemeente,,Pekela,https://www.dekompanjie.nl,test.vng.swc+Sve@gmail.com,,"0765",,Actief,Gemeenten,Gemeente,"44924c74-a91c-4e83-80ec-8fd1b52556a5","2014-03-26T10:13:27+00:00"
c506903c-cb46-4b91-a5a7-880578af3701,Gemeente,Gemeente,,Pijnacker-Nootdorp,https://www.pijnacker-nootdorp.nl,test.vng.swc+R@gmail.com,,"1926",,Actief,Gemeenten,Gemeente,c506903c-cb46-4b91-a5a7-880578af3701,"2014-03-26T10:13:27+00:00"
"44186862-2873-43d2-b446-f6811e3627f6",Gemeente,Gemeente,,Purmerend,https://www.purmerend.nl,test.vng.swc+C@gmail.com,+31 23 4567890,"0439",,Actief,Gemeenten,Gemeente,"44186862-2873-43d2-b446-f6811e3627f6","2014-03-26T10:13:27+00:00"
"715c7b7e-9f24-4725-826b-c0928834d0cf",Gemeente,Gemeente,,Putten,https://www.putten.nl,test.vng.swc+Gjf@gmail.com,+31 23 4567890,"0273",,Actief,Gemeenten,Gemeente,"715c7b7e-9f24-4725-826b-c0928834d0cf","2014-03-26T10:13:27+00:00"
ec92526a-9baa-4fa7-8a42-7a1d75cfc64a,Gemeente,Gemeente,,Raalte,,test.vng.swc+Har@gmail.com,+31 23 4567890,"0177",,Actief,Gemeenten,Gemeente,ec92526a-9baa-4fa7-8a42-7a1d75cfc64a,"2014-03-26T10:13:27+00:00"
"2177e079-a458-4d0c-84f9-139058aace92",Gemeente,Gemeente,,Reimerswaal,https://www.reimerswaal.nl,test.vng.swc+L@gmail.com,+31 23 4567890,"0703",,Actief,Gemeenten,Gemeente,"2177e079-a458-4d0c-84f9-139058aace92","2014-03-26T10:13:27+00:00"
"2f1dea82-05f2-4be0-be7c-01b93a4eacfc",Gemeente,Gemeente,,Renkum,https://www.renkum.nl,test.vng.swc+H@gmail.com,+31 23 4567890,"0274",,Actief,Gemeenten,Gemeente,"2f1dea82-05f2-4be0-be7c-01b93a4eacfc","2014-03-26T10:13:27+00:00"
"5bbc91c5-63fd-4311-b07c-a4311de243b0",Gemeente,Gemeente,,Renswoude,https://www.renswoude.nl,,,"0339",,Actief,Gemeenten,Gemeente,"5bbc91c5-63fd-4311-b07c-a4311de243b0","2014-03-26T10:13:27+00:00"
adb723c7-a10a-49eb-96bb-b1201aedcb84,Gemeente,Gemeente,,Reusel-De Mierden,https://www.reuseldemierden.nl,,+31 23 4567890,"1667",,Actief,Gemeenten,Gemeente,adb723c7-a10a-49eb-96bb-b1201aedcb84,"2014-03-26T10:13:27+00:00"
"095b8087-36d2-4df1-b5de-6309427af230",Gemeente,Gemeente,,Rheden,,test.vng.swc+Kev@gmail.com,+31 23 4567890,"0275",,Actief,Gemeenten,Gemeente,"095b8087-36d2-4df1-b5de-6309427af230","2014-03-26T10:13:27+00:00"
"1deaa425-1979-4d6a-8017-d65461fbc3fb",Gemeente,Gemeente,,Rhenen,https://www.rhenen.nl,,,"0340",,Actief,Gemeenten,Gemeente,"1deaa425-1979-4d6a-8017-d65461fbc3fb","2014-03-26T10:13:27+00:00"
"837369e3-ef8b-4b6f-8ff6-16d63ff9af41",Gemeente,Gemeente,,Ridderkerk,https://www.bar-organisatie.nl,test.vng.swc+P@gmail.com,+31 23 4567890,"0597",,Actief,Gemeenten,Gemeente,"837369e3-ef8b-4b6f-8ff6-16d63ff9af41","2014-03-26T10:13:27+00:00"
b5091fac-f235-42fe-a67f-aba7f89f3473,Gemeente,Gemeente,,Rijssen-Holten,https://www.rijssen-holten.nl,test.vng.swc+S@gmail.com,+31 23 4567890,"1742",,Actief,Gemeenten,Gemeente,b5091fac-f235-42fe-a67f-aba7f89f3473,"2014-03-26T10:13:27+00:00"
"3b083d81-e9ae-4641-a737-f043735263a4",Gemeente,Gemeente,,Rijswijk,https://www.rijswijk.nl,test.vng.swc+Ggr@gmail.com,+31 23 4567890,"0603",,Actief,Gemeenten,Gemeente,"3b083d81-e9ae-4641-a737-f043735263a4","2014-03-26T10:13:27+00:00"
a75aa25a-b2a1-4fb1-9c18-5fbc0109152c,Gemeente,Gemeente,,Roerdalen,https://www.roerdalen.nl,test.vng.swc+Han@gmail.com,+31 23 4567890,"1669",,Actief,Gemeenten,Gemeente,a75aa25a-b2a1-4fb1-9c18-5fbc0109152c,"2014-03-26T10:13:27+00:00"
c8fd7e56-b681-43b0-a50f-659c48fd5bf5,Gemeente,Gemeente,,Roermond,https://www.roermond.nl,test.vng.swc+Cag@gmail.com,+31 23 4567890,"0957",,Actief,Gemeenten,Gemeente,c8fd7e56-b681-43b0-a50f-659c48fd5bf5,"2014-03-26T10:13:27+00:00"
e3840d25-451b-4107-a5f0-0588d4fca3ee,Gemeente,Gemeente,,Roosendaal,https://www.roosendaal.nl,test.vng.swc+R@gmail.com,+31 23 4567890,"1674",,Actief,Gemeenten,Gemeente,e3840d25-451b-4107-a5f0-0588d4fca3ee,"2014-03-26T10:13:27+00:00"
b70f1957-81dd-42da-b299-c5fd25c188d4,Gemeente,Gemeente,,Rotterdam,https://rotterdam.nl,test.vng.swc+R@gmail.com,+31 23 4567890,"0599",,Actief,Gemeenten,Gemeente,b70f1957-81dd-42da-b299-c5fd25c188d4,"2014-03-26T10:13:27+00:00"
"01fc5662-d354-4e58-baaf-335529b7f762",Gemeente,Gemeente,,Rozendaal,https://www.rozendaal.nl,test.vng.swc+H@gmail.com,+31 23 4567890,"0277",,Actief,Gemeenten,Gemeente,"01fc5662-d354-4e58-baaf-335529b7f762","2014-03-26T10:13:27+00:00"
"1c68c344-2292-4bf5-9a98-fc8c86d60297",Gemeente,Gemeente,,Rucphen,https://www.rucphen.nl,test.vng.swc+L@gmail.com,+31 23 4567890,"0840",,Actief,Gemeenten,Gemeente,"1c68c344-2292-4bf5-9a98-fc8c86d60297","2014-03-26T10:13:27+00:00"
"16b87d12-769f-414c-8d66-3ec26fa94725",Gemeente,Gemeente,,Schagen,https://www.schagen.nl,test.vng.swc+Wie@gmail.com,+31 23 4567890,"0441",,Actief,Gemeenten,Gemeente,"16b87d12-769f-414c-8d66-3ec26fa94725","2014-03-26T10:13:27+00:00"
e606cb1a-7096-4d1f-8d2c-435bdac3e690,Gemeente,Gemeente,,Scherpenzeel,https://www.scherpenzeel.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"0279",,Actief,Gemeenten,Gemeente,e606cb1a-7096-4d1f-8d2c-435bdac3e690,"2014-03-26T10:13:27+00:00"
"11116e43-889d-4f50-92eb-ce630ebafd9e",Gemeente,Gemeente,,Schiedam,https://www.schiedam.nl,test.vng.swc+E@gmail.com,+31 23 4567890,"0606",,Actief,Gemeenten,Gemeente,"11116e43-889d-4f50-92eb-ce630ebafd9e","2014-03-26T10:13:27+00:00"
"28a5ac0e-e9ad-4aee-a198-b746853cc024",Gemeente,Gemeente,,Schiermonnikoog,https://www.schiermonnikoog.nl,test.vng.swc+Jbe@gmail.com,+31 23 4567890,"0088",,Actief,Gemeenten,Gemeente,"28a5ac0e-e9ad-4aee-a198-b746853cc024","2014-03-26T10:13:27+00:00"
c0738e2f-42cc-4e95-a43e-b79c84f70e86,Gemeente,Gemeente,,Schouwen-Duiveland,https://www.schouwen-duiveland.nl,test.vng.swc+Emi@gmail.com,+31 23 4567890,"1676",,Actief,Gemeenten,Gemeente,c0738e2f-42cc-4e95-a43e-b79c84f70e86,"2014-03-26T10:13:27+00:00"
"5262679f-54ac-48f4-af75-cbfa9fd55ae1",Gemeente,Gemeente,,Simpelveld,https://www.simpelveld.nl,test.vng.swc+G@gmail.com,+31 23 4567890,"0965",,Actief,Gemeenten,Gemeente,"5262679f-54ac-48f4-af75-cbfa9fd55ae1","2014-03-26T10:13:27+00:00"
"58dac655-f256-4e33-8fe4-65f56fdbe4cd",Gemeente,Gemeente,,Sint-Michielsgestel,https://www.sint-michielsgestel.nl,test.vng.swc+F@gmail.com,+31 23 4567890,"0845",,Actief,Gemeenten,Gemeente,"58dac655-f256-4e33-8fe4-65f56fdbe4cd","2014-03-26T10:13:27+00:00"
b096ab23-9242-4e09-9313-c13cb784a3c9,Gemeente,Gemeente,,Sittard-Geleen,https://www.sittard-geleen.nl,test.vng.swc+Pat@gmail.com,+31 23 4567890,"1883",,Actief,Gemeenten,Gemeente,b096ab23-9242-4e09-9313-c13cb784a3c9,"2014-03-26T10:13:27+00:00"
cc04b9da-fb9e-4ccd-ae03-28182b8d39fb,Gemeente,Gemeente,,Sliedrecht,,test.vng.swc+Mlc@gmail.com,+31 23 4567890,"0610",,Actief,Gemeenten,Gemeente,cc04b9da-fb9e-4ccd-ae03-28182b8d39fb,"2014-03-26T10:13:27+00:00"
"9db069c1-0fe5-4423-8357-90b21d5af56c",Gemeente,Gemeente,,Sluis,https://www.gemeentesluis.nl,test.vng.swc+Mca@gmail.com,+31 23 4567890,"1714",,Actief,Gemeenten,Gemeente,"9db069c1-0fe5-4423-8357-90b21d5af56c","2014-03-26T10:13:27+00:00"
"2a8fe6b8-7036-4975-a786-2283dddcf05a",Gemeente,Gemeente,,Smallingerland,https://www.smallingerland.nl,,,"0090",,Actief,Gemeenten,Gemeente,"2a8fe6b8-7036-4975-a786-2283dddcf05a","2014-03-26T10:13:27+00:00"
"11aaf77f-01d1-472b-a0c4-5e63ba1673eb",Gemeente,Gemeente,,Soest,https://www.soest.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"0342",,Actief,Gemeenten,Gemeente,"11aaf77f-01d1-472b-a0c4-5e63ba1673eb","2014-03-26T10:13:27+00:00"
"13fa60a2-8436-4891-85cc-46d238061553",Gemeente,Gemeente,,Someren,https://www.someren.nl/home,,,"0847",,Actief,Gemeenten,Gemeente,"13fa60a2-8436-4891-85cc-46d238061553","2014-03-26T10:13:27+00:00"
"80e99962-15ee-42e8-9bae-b3cb4f63d36e",Gemeente,Gemeente,,Son en Breugel,,test.vng.swc+H@gmail.com,,"0848",,Actief,Gemeenten,Gemeente,"80e99962-15ee-42e8-9bae-b3cb4f63d36e","2014-03-26T10:13:27+00:00"
"0a3fcaad-0a88-4f8c-8b63-91201ddecdca",Gemeente,Gemeente,,Stadskanaal,https://www.stadskanaal.nl,test.vng.swc+R@gmail.com,+31 23 4567890,"0037",,Actief,Gemeenten,Gemeente,"0a3fcaad-0a88-4f8c-8b63-91201ddecdca","2014-03-26T10:13:27+00:00"
e19ec1b3-d5bc-4b94-b32d-1e268e9c199e,Gemeente,Gemeente,,Staphorst,https://www.staphorst.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"0180",,Actief,Gemeenten,Gemeente,e19ec1b3-d5bc-4b94-b32d-1e268e9c199e,"2014-03-26T10:13:27+00:00"
"8917bcba-c880-4d97-8f0e-baff6411b47b",Gemeente,Gemeente,,Stede Broec,,test.vng.swc+Pau@gmail.com,,"0532",,Actief,Gemeenten,Gemeente,"8917bcba-c880-4d97-8f0e-baff6411b47b","2014-03-26T10:13:27+00:00"
a7372db3-c294-42e4-a52a-55246c3fd050,Gemeente,Gemeente,,Steenbergen,https://www.gemeente-steenbergen.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"0851",,Actief,Gemeenten,Gemeente,a7372db3-c294-42e4-a52a-55246c3fd050,"2014-03-26T10:13:27+00:00"
"7319f381-89de-443f-9d9e-e37bf9da30f1",Gemeente,Gemeente,,Steenwijkerland,https://www.steenwijkerland.nl,test.vng.swc+Joh@gmail.com,+31 23 4567890,"1708",,Actief,Gemeenten,Gemeente,"7319f381-89de-443f-9d9e-e37bf9da30f1","2014-03-26T10:13:27+00:00"
"364c76e5-1ef6-4bc3-95dd-f01be3c64669",Gemeente,Gemeente,,Stein,https://www.gemeentestein.nl,test.vng.swc+Jan@gmail.com,+31 23 4567890,"0971",,Actief,Gemeenten,Gemeente,"364c76e5-1ef6-4bc3-95dd-f01be3c64669","2014-03-26T10:13:27+00:00"
e5cb9f1e-3c9f-4a61-b903-651d139a1d43,Gemeente,Gemeente,,Stichtse Vecht,https://www.stichtsevecht.nl,,+31 23 4567890,"1904",,Actief,Gemeenten,Gemeente,e5cb9f1e-3c9f-4a61-b903-651d139a1d43,"2014-03-26T10:13:27+00:00"
e9bf3b82-2033-44cb-8b49-884dc4d25540,Gemeente,Gemeente,,Súdwest-Fryslân,https://www.sudwestfryslan.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"1900",,Actief,Gemeenten,Gemeente,e9bf3b82-2033-44cb-8b49-884dc4d25540,"2014-03-26T10:13:27+00:00"
"9ccc3e28-7695-4baf-910f-6717d0e77d81",Gemeente,Gemeente,,Ter Weksel (VNG realisatie),https://nl.wikipedia.org/wiki/Juinen,test.vng.swc+Sof@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Gemeente,"9ccc3e28-7695-4baf-910f-6717d0e77d81","2014-12-11T13:46:12+00:00"
"283b34be-e623-414e-a828-0fb0cee04bc7",Gemeente,Gemeente,,Terneuzen,https://www.terneuzen.nl,test.vng.swc+M@gmail.com,+31 23 4567890,"0715",,Actief,Gemeenten,Gemeente,"283b34be-e623-414e-a828-0fb0cee04bc7","2014-03-26T10:13:27+00:00"
"36b72ebe-e6e9-4fe1-99d2-aa4a0b8d4b91",Gemeente,Gemeente,,Terschelling,https://www.terschelling.nl,test.vng.swc+Jbe@gmail.com,+31 23 4567890,"0093",,Actief,Gemeenten,Gemeente,"36b72ebe-e6e9-4fe1-99d2-aa4a0b8d4b91","2014-03-26T10:13:27+00:00"
c1976897-521d-484a-b9ad-2adc817cf632,Gemeente,Gemeente,,Texel,https://www.texel.nl,test.vng.swc+Rjv@gmail.com,+31 23 4567890,"0448",,Actief,Gemeenten,Gemeente,c1976897-521d-484a-b9ad-2adc817cf632,"2014-03-26T10:13:27+00:00"
fdf34baf-8ef3-42ca-860b-525e1a3084c8,Gemeente,Gemeente,,Teylingen,https://www.teylingen.nl,,+31 23 4567890,"1525",,Actief,Gemeenten,Gemeente,fdf34baf-8ef3-42ca-860b-525e1a3084c8,"2014-03-26T10:13:27+00:00"
"275bef1a-abb4-431e-9f8c-372b6ea258e9",Gemeente,Gemeente,,Tholen,https://www.tholen.nl,test.vng.swc+Joh@gmail.com,+31 23 4567890,"0716",,Actief,Gemeenten,Gemeente,"275bef1a-abb4-431e-9f8c-372b6ea258e9","2014-03-26T10:13:27+00:00"
"63dc0d57-fabf-4634-aadc-1c2343a18f30",Gemeente,Gemeente,,Tiel,https://www.tiel.nl,test.vng.swc+K@gmail.com,,"0281",,Actief,Gemeenten,Gemeente,"63dc0d57-fabf-4634-aadc-1c2343a18f30","2014-03-26T10:13:27+00:00"
"963a9aa4-e02a-4f3b-93b9-eef410a4d43e",Gemeente,Gemeente,,Tilburg,https://www.tilburg.nl,test.vng.swc+Har@gmail.com,+31 23 4567890,"0855",,Actief,Gemeenten,Gemeente,"963a9aa4-e02a-4f3b-93b9-eef410a4d43e","2014-03-26T10:13:27+00:00"
e0b24c31-ff0a-472f-a7f7-0215481b365a,Gemeente,Gemeente,,Tubbergen,https://www.tubbergen.nl,test.vng.swc+A@gmail.com,+31 23 4567890,"0183",,Actief,Gemeenten,Gemeente,e0b24c31-ff0a-472f-a7f7-0215481b365a,"2014-03-26T10:13:27+00:00"
"96212a54-214a-4f94-9e6b-9b7eec6d47d2",Gemeente,Gemeente,,Turfbrug (test VNG Realisatie),https://www.softwarecatalogus.nl,test.vng.swc+Sof@gmail.com,+31 23 4567890,"9999",,Actief,Gemeenten,Gemeente,"96212a54-214a-4f94-9e6b-9b7eec6d47d2","2014-03-17T11:08:21+00:00"
bb5ad246-416d-4efa-9ff8-9bcfa884f9db,Gemeente,Gemeente,,Twenterand,https://www.twenterand.nl,,+31 23 4567890,"1700",,Actief,Gemeenten,Gemeente,bb5ad246-416d-4efa-9ff8-9bcfa884f9db,"2014-03-26T10:13:27+00:00"
af185a56-58cd-4a45-88b0-9e7d34f398d8,Gemeente,Gemeente,,Tynaarlo,https://www.tynaarlo.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"1730",,Actief,Gemeenten,Gemeente,af185a56-58cd-4a45-88b0-9e7d34f398d8,"2014-03-26T10:13:27+00:00"
"6585ae1a-208b-48e7-a08d-5aac2f0f29b4",Gemeente,Gemeente,,Tytsjerksteradiel,https://www.t-diel.nl,test.vng.swc+Est@gmail.com,+31 23 4567890,"0737",,Actief,Gemeenten,Gemeente,"6585ae1a-208b-48e7-a08d-5aac2f0f29b4","2014-03-26T10:13:27+00:00"
"81e76470-ba29-4701-a94a-5c5b0d8f6972",Gemeente,Gemeente,,Uitgeest,https://www.uitgeest.nl,test.vng.swc+Bra@gmail.com,,"0450",,Actief,Gemeenten,Gemeente,"81e76470-ba29-4701-a94a-5c5b0d8f6972","2014-03-26T10:13:27+00:00"
"25423a74-7a95-44e5-ad48-d3240f2323f5",Gemeente,Gemeente,,Uithoorn,https://www.uithoorn.nl,test.vng.swc+Ola@gmail.com,+31 23 4567890,"0451",,Actief,Gemeenten,Gemeente,"25423a74-7a95-44e5-ad48-d3240f2323f5","2014-03-26T10:13:27+00:00"
"5c01e729-1fc1-47c3-b740-801eb01cbae2",Gemeente,Gemeente,,Urk,https://www.urk.nl,,+31 23 4567890,"0184",,Actief,Gemeenten,Gemeente,"5c01e729-1fc1-47c3-b740-801eb01cbae2","2014-03-26T10:13:27+00:00"
"901879ec-f8fc-4fdf-a979-d3120dc882d0",Gemeente,Gemeente,,Utrecht,https://www.utrecht.nl,test.vng.swc+C@gmail.com,+31 23 4567890,"0344",,Actief,Gemeenten,Gemeente,"901879ec-f8fc-4fdf-a979-d3120dc882d0","2014-03-26T10:13:27+00:00"
"79061205-d3a8-40c4-addb-8e9a15f5f04e",Gemeente,Gemeente,,Utrechtse Heuvelrug,https://www.heuvelrug.nl,test.vng.swc+Joh@gmail.com,+31 23 4567890,"1581",,Actief,Gemeenten,Gemeente,"79061205-d3a8-40c4-addb-8e9a15f5f04e","2014-03-26T10:13:27+00:00"
"01cbfa8e-e58f-4246-97b3-b115cf01f7e0",Gemeente,Gemeente,,Vaals,https://www.vaals.nl,test.vng.swc+E@gmail.com,+31 23 4567890,"0981",,Actief,Gemeenten,Gemeente,"01cbfa8e-e58f-4246-97b3-b115cf01f7e0","2014-03-26T10:13:27+00:00"
"9c21469a-e15c-49e8-8943-b552788372ec",Gemeente,Gemeente,,Valkenburg aan de Geul,https://www.valkenburg.nl,test.vng.swc+R@gmail.com,+31 23 4567890,"0994",,Actief,Gemeenten,Gemeente,"9c21469a-e15c-49e8-8943-b552788372ec","2014-03-26T10:13:27+00:00"
ebecf9a3-162e-4da8-a888-889b09192838,Gemeente,Gemeente,,Valkenswaard,,test.vng.swc+Mas@gmail.com,,"0858",,Actief,Gemeenten,Gemeente,ebecf9a3-162e-4da8-a888-889b09192838,"2014-03-26T10:13:27+00:00"
"4b737290-78e1-49a5-9312-721083009c8b",Gemeente,Gemeente,,Veendam,https://www.veendam.nl,test.vng.swc+Cla@gmail.com,+31 23 4567890,"0047",,Actief,Gemeenten,Gemeente,"4b737290-78e1-49a5-9312-721083009c8b","2014-03-26T10:13:27+00:00"
"9cc33087-9a49-4d5c-b70a-a3b8ae03a218",Gemeente,Gemeente,,Veenendaal,https://www.veenendaal.nl,test.vng.swc+Ber@gmail.com,+31 23 4567890,"0345",,Actief,Gemeenten,Gemeente,"9cc33087-9a49-4d5c-b70a-a3b8ae03a218","2014-03-26T10:13:27+00:00"
"3b9b7aa7-f794-4a67-a8d8-c517ad1ddbd1",Gemeente,Gemeente,,Veere,https://veere.nl,test.vng.swc+M@gmail.com,+31 23 4567890,"0717",,Actief,Gemeenten,Gemeente,"3b9b7aa7-f794-4a67-a8d8-c517ad1ddbd1","2014-03-26T10:13:27+00:00"
"40e8ebf0-f8c7-4ce0-a804-8da6c367c3fd",Gemeente,Gemeente,,Veldhoven,https://www.veldhoven.nl,test.vng.swc+Ine@gmail.com,+31 23 4567890,"0861",,Actief,Gemeenten,Gemeente,"40e8ebf0-f8c7-4ce0-a804-8da6c367c3fd","2014-03-26T10:13:27+00:00"
"52caa365-fa44-4d93-b456-8e8774081b53",Gemeente,Gemeente,,Velsen,https://www.velsen.nl,test.vng.swc+Rba@gmail.com,+31 23 4567890,"0453",,Actief,Gemeenten,Gemeente,"52caa365-fa44-4d93-b456-8e8774081b53","2014-03-26T10:13:27+00:00"
b6a3804a-012d-452e-859d-9955e1bd6bc2,Gemeente,Gemeente,,Venlo,https://www.venlo.nl,test.vng.swc+H@gmail.com,+31 23 4567890,"0983",,Actief,Gemeenten,Gemeente,b6a3804a-012d-452e-859d-9955e1bd6bc2,"2014-03-26T10:13:27+00:00"
fd4629e7-f5bb-474f-94a2-5bcc1e672089,Gemeente,Gemeente,,Venray,https://www.venray.nl,test.vng.swc+Rud@gmail.com,+31 23 4567890,"0984",,Actief,Gemeenten,Gemeente,fd4629e7-f5bb-474f-94a2-5bcc1e672089,"2014-03-26T10:13:27+00:00"
"207e0713-76bb-4a76-885f-13c6977a259c",Gemeente,Gemeente,,Vijfheerenlanden,https://www.vijfheerenlanden.nl,test.vng.swc+R@gmail.com,+31 23 4567890,"1961",,Actief,Gemeenten,Gemeente,"207e0713-76bb-4a76-885f-13c6977a259c","2019-02-26T18:38:24+00:00"
"098fa2df-f721-4d5d-802f-d555af15639d",Gemeente,Gemeente,,Vlaardingen,https://vlaardingen.nl,,+31 23 4567890,"0622",,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2014-03-26T10:13:27+00:00"
"0205f65c-9dc9-421b-bcbf-4719bc0775e4",Gemeente,Gemeente,,Vlieland,https://www.ameland.nl,test.vng.swc+Jbe@gmail.com,+31 23 4567890,"0096",,Actief,Gemeenten,Gemeente,"0205f65c-9dc9-421b-bcbf-4719bc0775e4","2014-03-26T10:13:27+00:00"
"6e13f380-a81a-46dc-b204-6e8b8e4645dc",Gemeente,Gemeente,,Vlissingen,https://www.vlissingen.nl,,,"0718",,Actief,Gemeenten,Gemeente,"6e13f380-a81a-46dc-b204-6e8b8e4645dc","2014-03-26T10:13:27+00:00"
"8f815a1f-8d8c-46cd-89a7-4218c1a43d21",Gemeente,Gemeente,,Voerendaal,https://www.voerendaal.nl,,,"0986",,Actief,Gemeenten,Gemeente,"8f815a1f-8d8c-46cd-89a7-4218c1a43d21","2014-03-26T10:13:27+00:00"
db3b997f-5a48-4133-bd9d-5695acf2a521,Gemeente,Gemeente,,Voorne aan Zee,https://www.voorneaanzee.nl,test.vng.swc+E@gmail.com,+31 23 4567890,"1992",,Actief,Gemeenten,Gemeente,db3b997f-5a48-4133-bd9d-5695acf2a521,"2014-03-26T10:13:27+00:00"
"3805cccd-958f-48cd-b6a1-65a5d9ec30d8",Gemeente,Gemeente,,Voorschoten,https://www.voorschoten.nl,test.vng.swc+Mth@gmail.com,+31 23 4567890,"0626",,Actief,Gemeenten,Gemeente,"3805cccd-958f-48cd-b6a1-65a5d9ec30d8","2014-03-26T10:13:27+00:00"
"4f0860d5-d31c-4a4d-9ec2-541bfe72860f",Gemeente,Gemeente,,Voorst,https://www.voorst.nl,test.vng.swc+T@gmail.com,+31 23 4567890,"0285",,Actief,Gemeenten,Gemeente,"4f0860d5-d31c-4a4d-9ec2-541bfe72860f","2014-03-26T10:13:27+00:00"
a14883c0-8e70-4381-bd75-1ecc3e4ef785,Gemeente,Gemeente,,Vught,https://www.vught.nl,test.vng.swc+H@gmail.com,+31 23 4567890,"0865",,Actief,Gemeenten,Gemeente,a14883c0-8e70-4381-bd75-1ecc3e4ef785,"2014-03-26T10:13:27+00:00"
"58d99218-042b-43d6-85c2-27d8a957f308",Gemeente,Gemeente,,Waadhoeke,https://www.waadhoeke.nl,test.vng.swc+Gj@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Gemeente,"58d99218-042b-43d6-85c2-27d8a957f308","2018-02-02T10:11:44+00:00"
"8c82c910-6e18-4e86-9477-8c7dd043e5a5",Gemeente,Gemeente,,Waadhoeke,https://www.waadhoeke.nl,,,"1949",,Actief,Gemeenten,Gemeente,"8c82c910-6e18-4e86-9477-8c7dd043e5a5","2018-03-19T15:19:14+00:00"
"182c86d6-9ba2-4975-a585-94e3f1659006",Gemeente,Gemeente,,Waalre,,test.vng.swc+Jba@gmail.com,+31 23 4567890,"0866",,Actief,Gemeenten,Gemeente,"182c86d6-9ba2-4975-a585-94e3f1659006","2014-03-26T10:13:27+00:00"
"35142b1e-c394-4a4b-a8bf-1445dbfb62cb",Gemeente,Gemeente,,Waalwijk,https://www.waalwijk.nl,test.vng.swc+Jko@gmail.com,+31 23 4567890,"0867",,Actief,Gemeenten,Gemeente,"35142b1e-c394-4a4b-a8bf-1445dbfb62cb","2014-03-26T10:13:27+00:00"
b2301b50-241e-4a1d-b1cc-f50d5e83458f,Gemeente,Gemeente,,Waddinxveen,https://www.waddinxveen.nl,test.vng.swc+J@gmail.com,+31 23 4567890,"0627",,Actief,Gemeenten,Gemeente,b2301b50-241e-4a1d-b1cc-f50d5e83458f,"2014-03-26T10:13:27+00:00"
"8e0729ca-7e07-45b1-ab6a-6d947fdd9f54",Gemeente,Gemeente,,Wageningen,https://www.wageningen.nl,test.vng.swc+Bar@gmail.com,+31 23 4567890,"0289",,Actief,Gemeenten,Gemeente,"8e0729ca-7e07-45b1-ab6a-6d947fdd9f54","2014-03-26T10:13:27+00:00"
"2fd586fd-63f9-4cf9-b847-7ca5e3e6c2a4",Gemeente,Gemeente,,Wassenaar,https://www.wassenaar.nl,test.vng.swc+Mth@gmail.com,+31 23 4567890,"0629",,Actief,Gemeenten,Gemeente,"2fd586fd-63f9-4cf9-b847-7ca5e3e6c2a4","2014-03-26T10:13:27+00:00"
"4395dfdd-1c9d-4039-9c99-6817e13e62d7",Gemeente,Gemeente,,Waterland,https://www.waterland.nl,test.vng.swc+Iva@gmail.com,+31 23 4567890,"0852",,Actief,Gemeenten,Gemeente,"4395dfdd-1c9d-4039-9c99-6817e13e62d7","2014-03-26T10:13:27+00:00"
afc57f25-5450-4621-a1f1-7c847bcb5933,Gemeente,Gemeente,,Weert,https://www.weert.nl,test.vng.swc+Mc@gmail.com,+31 23 4567890,"0988",,Actief,Gemeenten,Gemeente,afc57f25-5450-4621-a1f1-7c847bcb5933,"2014-03-26T10:13:27+00:00"
d0d14388-6db4-4943-b0ed-dc1a20714505,Gemeente,Gemeente,,West Betuwe,https://www.westbetuwe.nl,test.vng.swc+K@gmail.com,,"1960",,Actief,Gemeenten,Gemeente,d0d14388-6db4-4943-b0ed-dc1a20714505,"2019-01-03T13:05:12+00:00"
fea3c97a-7d59-47a0-86b0-4f842980a8c3,Gemeente,Gemeente,,West Maas en Waal,https://www.westmaasenwaal.nl,test.vng.swc+Pdw@gmail.com,+31 23 4567890,"0668",,Actief,Gemeenten,Gemeente,fea3c97a-7d59-47a0-86b0-4f842980a8c3,"2014-03-26T10:13:27+00:00"
e7b34d5f-6917-4aef-8753-bfcb3d07660b,Gemeente,Gemeente,,Westerkwartier,https://www.westerkwartier.nl,test.vng.swc+Pet@gmail.com,,"1969",,Actief,Gemeenten,Gemeente,e7b34d5f-6917-4aef-8753-bfcb3d07660b,"2018-12-31T14:42:59+00:00"
